run_id,wrapper_id,wrapper_name,status,row_count,duration_seconds,started_at,completed_at,max_items,urls_count,error_message,result_file
1795,200,GEO — CRISPR Screen Datasets,completed,81,36.11,2026-06-22T09:15:00.000000+00:00,2026-03-21T07:34:18.000000+00:00,100,2,,run_results/200/run_1795.json
1796,200,GEO — CRISPR Screen Datasets,completed,151,52.08,2026-06-22T09:15:00.000000+00:00,2026-02-07T18:07:17.000000+00:00,1000,2,,run_results/200/run_1796.json
1797,200,GEO — CRISPR Screen Datasets,completed,137,51.87,2026-06-22T09:15:00.000000+00:00,2026-04-28T03:47:53.000000+00:00,100,2,,run_results/200/run_1797.json
1798,200,GEO — CRISPR Screen Datasets,failed,0,,2026-06-22T09:15:00.000000+00:00,,50,1,Row XPath returned 0 elements on first page — selector may have drifted,
1799,200,GEO — CRISPR Screen Datasets,completed,114,71.39,2026-06-22T09:15:00.000000+00:00,2026-06-15T20:27:10.000000+00:00,1000,1,,run_results/200/run_1799.json
1800,200,GEO — CRISPR Screen Datasets,completed,40,53.34,2026-06-22T09:15:00.000000+00:00,2026-05-26T08:38:34.000000+00:00,100,2,,run_results/200/run_1800.json
1801,200,GEO — CRISPR Screen Datasets,failed,0,,2026-06-22T09:15:00.000000+00:00,,500,1,Page load timeout after 30s waiting for row selector on page 2,
1802,200,GEO — CRISPR Screen Datasets,failed,0,,2026-06-22T09:15:00.000000+00:00,,100,3,Row XPath returned 0 elements on first page — selector may have drifted,
1803,200,GEO — CRISPR Screen Datasets,completed,198,42.35,2026-06-22T09:15:00.000000+00:00,2026-02-15T18:40:17.000000+00:00,500,2,,run_results/200/run_1803.json
1804,200,GEO — CRISPR Screen Datasets,completed,48,42.98,2026-06-22T09:15:00.000000+00:00,2026-03-22T22:59:56.000000+00:00,200,2,,run_results/200/run_1804.json
1805,200,GEO — CRISPR Screen Datasets,failed,0,,2026-06-22T09:15:00.000000+00:00,,500,3,Row XPath returned 0 elements on first page — selector may have drifted,
1806,200,GEO — CRISPR Screen Datasets,completed,41,67.33,2026-06-22T09:15:00.000000+00:00,2026-04-21T06:27:52.000000+00:00,100,2,,run_results/200/run_1806.json
1807,200,GEO — CRISPR Screen Datasets,completed,111,51.93,2026-06-22T09:15:00.000000+00:00,2026-02-12T18:54:31.000000+00:00,200,3,,run_results/200/run_1807.json
1808,200,GEO — CRISPR Screen Datasets,completed,185,66.6,2026-06-22T09:15:00.000000+00:00,2026-05-07T00:07:59.000000+00:00,100,2,,run_results/200/run_1808.json
1809,200,GEO — CRISPR Screen Datasets,completed,134,30.54,2026-06-22T09:15:00.000000+00:00,2026-02-12T20:19:10.000000+00:00,200,1,,run_results/200/run_1809.json
1810,200,GEO — CRISPR Screen Datasets,completed,120,59.2,2026-06-22T09:15:00.000000+00:00,2026-02-21T01:25:40.000000+00:00,200,3,,run_results/200/run_1810.json
1811,200,GEO — CRISPR Screen Datasets,completed,192,23.65,2026-06-22T09:15:00.000000+00:00,2026-02-03T00:13:30.000000+00:00,50,1,,run_results/200/run_1811.json
1812,201,KEGG — Human Disease Metabolic Pathways,completed,66,15.46,2026-06-22T09:15:00.000000+00:00,2026-04-07T03:55:27.000000+00:00,100,2,,run_results/201/run_1812.json
1813,201,KEGG — Human Disease Metabolic Pathways,completed,23,20.16,2026-06-22T09:15:00.000000+00:00,2026-04-14T09:08:24.000000+00:00,100,3,,run_results/201/run_1813.json
1814,201,KEGG — Human Disease Metabolic Pathways,failed,0,,2026-06-22T09:15:00.000000+00:00,,100,2,Page load timeout after 30s waiting for row selector on page 1,
1815,201,KEGG — Human Disease Metabolic Pathways,completed,29,60.99,2026-06-22T09:15:00.000000+00:00,2026-06-16T21:28:55.000000+00:00,100,1,,run_results/201/run_1815.json
1816,201,KEGG — Human Disease Metabolic Pathways,failed,0,,2026-06-22T09:15:00.000000+00:00,,500,2,Row XPath returned 0 elements on first page — selector may have drifted,
1817,201,KEGG — Human Disease Metabolic Pathways,failed,0,,2026-06-22T09:15:00.000000+00:00,,1000,3,Page load timeout after 30s waiting for row selector on page 4,
1818,201,KEGG — Human Disease Metabolic Pathways,completed,13,57.39,2026-06-22T09:15:00.000000+00:00,2026-03-28T06:33:38.000000+00:00,1000,1,,run_results/201/run_1818.json
1819,201,KEGG — Human Disease Metabolic Pathways,completed,16,54.19,2026-06-22T09:15:00.000000+00:00,2026-03-12T15:24:07.000000+00:00,100,2,,run_results/201/run_1819.json
1820,201,KEGG — Human Disease Metabolic Pathways,completed,11,64.34,2026-06-22T09:15:00.000000+00:00,2026-04-01T04:24:55.000000+00:00,1000,2,,run_results/201/run_1820.json
1821,201,KEGG — Human Disease Metabolic Pathways,completed,70,62.72,2026-06-22T09:15:00.000000+00:00,2026-01-28T00:37:04.000000+00:00,50,2,,run_results/201/run_1821.json
1822,201,KEGG — Human Disease Metabolic Pathways,completed,60,40.33,2026-06-22T09:15:00.000000+00:00,2026-06-19T22:32:49.000000+00:00,500,2,,run_results/201/run_1822.json
1823,201,KEGG — Human Disease Metabolic Pathways,completed,78,41.88,2026-06-22T09:15:00.000000+00:00,2026-02-18T08:05:19.000000+00:00,50,3,,run_results/201/run_1823.json
1824,201,KEGG — Human Disease Metabolic Pathways,failed,0,,2026-06-22T09:15:00.000000+00:00,,1000,3,Row XPath returned 0 elements on first page — selector may have drifted,
1825,201,KEGG — Human Disease Metabolic Pathways,failed,0,,2026-06-22T09:15:00.000000+00:00,,500,3,Page load timeout after 30s waiting for row selector on page 5,
1826,201,KEGG — Human Disease Metabolic Pathways,failed,0,,2026-06-22T09:15:00.000000+00:00,,500,3,Row XPath returned 0 elements on first page — selector may have drifted,
1827,201,KEGG — Human Disease Metabolic Pathways,completed,32,20.97,2026-06-22T09:15:00.000000+00:00,2026-02-14T22:00:10.000000+00:00,500,2,,run_results/201/run_1827.json
1828,201,KEGG — Human Disease Metabolic Pathways,completed,43,23.35,2026-06-22T09:15:00.000000+00:00,2026-02-11T23:49:55.000000+00:00,200,3,,run_results/201/run_1828.json
1829,201,KEGG — Human Disease Metabolic Pathways,failed,0,,2026-06-22T09:15:00.000000+00:00,,1000,1,Row XPath returned 0 elements on first page — selector may have drifted,
1830,201,KEGG — Human Disease Metabolic Pathways,completed,19,39.81,2026-06-22T09:15:00.000000+00:00,2026-05-20T11:03:31.000000+00:00,1000,1,,run_results/201/run_1830.json
1831,201,KEGG — Human Disease Metabolic Pathways,completed,23,59.71,2026-06-22T09:15:00.000000+00:00,2026-02-08T07:47:32.000000+00:00,50,1,,run_results/201/run_1831.json
1832,202,KEGG — Drug-Target Gene Interactions,failed,0,,2026-06-22T09:15:00.000000+00:00,,100,1,Row XPath returned 0 elements on first page — selector may have drifted,
1833,202,KEGG — Drug-Target Gene Interactions,failed,0,,2026-06-22T09:15:00.000000+00:00,,200,1,Page load timeout after 30s waiting for row selector on page 7,
1834,202,KEGG — Drug-Target Gene Interactions,completed,27,47.52,2026-06-22T09:15:00.000000+00:00,2026-06-05T11:07:32.000000+00:00,50,1,,run_results/202/run_1834.json
1835,202,KEGG — Drug-Target Gene Interactions,completed,12,53.03,2026-06-22T09:15:00.000000+00:00,2026-01-27T14:55:18.000000+00:00,200,2,,run_results/202/run_1835.json
1836,202,KEGG — Drug-Target Gene Interactions,completed,33,20.63,2026-06-22T09:15:00.000000+00:00,2026-06-03T09:47:39.000000+00:00,100,2,,run_results/202/run_1836.json
1837,202,KEGG — Drug-Target Gene Interactions,completed,59,45.36,2026-06-22T09:15:00.000000+00:00,2026-05-29T07:09:00.000000+00:00,500,1,,run_results/202/run_1837.json
1838,202,KEGG — Drug-Target Gene Interactions,completed,54,49.72,2026-06-22T09:15:00.000000+00:00,2026-04-05T00:48:42.000000+00:00,500,3,,run_results/202/run_1838.json
1839,202,KEGG — Drug-Target Gene Interactions,failed,0,,2026-06-22T09:15:00.000000+00:00,,500,1,Page load timeout after 30s waiting for row selector on page 4,
1840,202,KEGG — Drug-Target Gene Interactions,failed,0,,2026-06-22T09:15:00.000000+00:00,,1000,2,Row XPath returned 0 elements on first page — selector may have drifted,
1841,202,KEGG — Drug-Target Gene Interactions,completed,57,15.65,2026-06-22T09:15:00.000000+00:00,2026-02-03T16:08:40.000000+00:00,500,1,,run_results/202/run_1841.json
1842,202,KEGG — Drug-Target Gene Interactions,completed,52,53.46,2026-06-22T09:15:00.000000+00:00,2026-03-11T09:16:54.000000+00:00,200,2,,run_results/202/run_1842.json
1843,202,KEGG — Drug-Target Gene Interactions,completed,30,31.47,2026-06-22T09:15:00.000000+00:00,2026-03-10T02:12:08.000000+00:00,1000,1,,run_results/202/run_1843.json
1844,202,KEGG — Drug-Target Gene Interactions,completed,39,25.5,2026-06-22T09:15:00.000000+00:00,2026-02-09T17:22:49.000000+00:00,100,2,,run_results/202/run_1844.json
1845,202,KEGG — Drug-Target Gene Interactions,completed,17,15.89,2026-06-22T09:15:00.000000+00:00,2026-03-28T22:44:38.000000+00:00,50,1,,run_results/202/run_1845.json
1846,202,KEGG — Drug-Target Gene Interactions,failed,0,,2026-06-22T09:15:00.000000+00:00,,500,3,Row XPath returned 0 elements on first page — selector may have drifted,
1847,202,KEGG — Drug-Target Gene Interactions,completed,21,13.34,2026-06-22T09:15:00.000000+00:00,2026-04-23T14:35:47.000000+00:00,1000,1,,run_results/202/run_1847.json
1848,202,KEGG — Drug-Target Gene Interactions,completed,60,18.01,2026-06-22T09:15:00.000000+00:00,2026-01-13T01:53:49.000000+00:00,100,1,,run_results/202/run_1848.json
1849,202,KEGG — Drug-Target Gene Interactions,completed,53,39.1,2026-06-22T09:15:00.000000+00:00,2026-01-31T18:37:16.000000+00:00,50,1,,run_results/202/run_1849.json
1850,203,Reactome — Human Cancer Pathways,failed,0,,2026-06-22T09:15:00.000000+00:00,,200,1,Row XPath returned 0 elements on first page — selector may have drifted,
1851,203,Reactome — Human Cancer Pathways,completed,36,70.68,2026-06-22T09:15:00.000000+00:00,2026-04-30T23:25:31.000000+00:00,50,2,,run_results/203/run_1851.json
1852,203,Reactome — Human Cancer Pathways,completed,42,69.77,2026-06-22T09:15:00.000000+00:00,2026-03-21T08:28:56.000000+00:00,100,1,,run_results/203/run_1852.json
1853,203,Reactome — Human Cancer Pathways,completed,97,34.82,2026-06-22T09:15:00.000000+00:00,2026-04-25T17:30:03.000000+00:00,50,2,,run_results/203/run_1853.json
1854,203,Reactome — Human Cancer Pathways,completed,97,68.43,2026-06-22T09:15:00.000000+00:00,2026-05-24T07:40:51.000000+00:00,1000,1,,run_results/203/run_1854.json
1855,203,Reactome — Human Cancer Pathways,failed,0,,2026-06-22T09:15:00.000000+00:00,,1000,3,Page load timeout after 30s waiting for row selector on page 8,
1856,203,Reactome — Human Cancer Pathways,completed,18,36.18,2026-06-22T09:15:00.000000+00:00,2026-03-07T00:57:51.000000+00:00,200,1,,run_results/203/run_1856.json
1857,203,Reactome — Human Cancer Pathways,failed,0,,2026-06-22T09:15:00.000000+00:00,,50,1,Page load timeout after 30s waiting for row selector on page 4,
1858,203,Reactome — Human Cancer Pathways,completed,119,63.1,2026-06-22T09:15:00.000000+00:00,2026-01-24T07:36:54.000000+00:00,500,2,,run_results/203/run_1858.json
1859,203,Reactome — Human Cancer Pathways,failed,0,,2026-06-22T09:15:00.000000+00:00,,200,3,Page load timeout after 30s waiting for row selector on page 4,
1860,203,Reactome — Human Cancer Pathways,completed,18,58.1,2026-06-22T09:15:00.000000+00:00,2026-04-10T18:36:09.000000+00:00,1000,1,,run_results/203/run_1860.json
1861,203,Reactome — Human Cancer Pathways,failed,0,,2026-06-22T09:15:00.000000+00:00,,500,1,Bot challenge detected (Cloudflare); page title: 'Just a moment...',
1862,203,Reactome — Human Cancer Pathways,completed,43,19.14,2026-06-22T09:15:00.000000+00:00,2026-05-12T00:21:58.000000+00:00,1000,1,,run_results/203/run_1862.json
1863,203,Reactome — Human Cancer Pathways,failed,0,,2026-06-22T09:15:00.000000+00:00,,50,1,Page load timeout after 30s waiting for row selector on page 6,
1864,203,Reactome — Human Cancer Pathways,completed,114,24.32,2026-06-22T09:15:00.000000+00:00,2026-05-24T11:04:23.000000+00:00,500,3,,run_results/203/run_1864.json
1865,203,Reactome — Human Cancer Pathways,completed,32,73.62,2026-06-22T09:15:00.000000+00:00,2026-05-01T20:31:41.000000+00:00,200,1,,run_results/203/run_1865.json
1866,203,Reactome — Human Cancer Pathways,completed,93,62.86,2026-06-22T09:15:00.000000+00:00,2026-03-08T21:37:52.000000+00:00,100,2,,run_results/203/run_1866.json
1867,203,Reactome — Human Cancer Pathways,completed,31,28.13,2026-06-22T09:15:00.000000+00:00,2026-01-10T22:36:25.000000+00:00,1000,1,,run_results/203/run_1867.json
1868,203,Reactome — Human Cancer Pathways,completed,118,73.15,2026-06-22T09:15:00.000000+00:00,2026-03-07T20:36:06.000000+00:00,500,1,,run_results/203/run_1868.json
1869,203,Reactome — Human Cancer Pathways,completed,59,74.0,2026-06-22T09:15:00.000000+00:00,2026-02-21T20:56:05.000000+00:00,200,2,,run_results/203/run_1869.json
1870,204,Gene Ontology — Biological Process Terms,completed,18,33.58,2026-06-22T09:15:00.000000+00:00,2026-02-06T23:00:03.000000+00:00,500,2,,run_results/204/run_1870.json
1871,204,Gene Ontology — Biological Process Terms,completed,62,41.13,2026-06-22T09:15:00.000000+00:00,2026-04-16T11:34:24.000000+00:00,50,2,,run_results/204/run_1871.json
1872,204,Gene Ontology — Biological Process Terms,failed,0,,2026-06-22T09:15:00.000000+00:00,,500,1,Unexpected DOM structure; extraction halted after partial result,
1873,204,Gene Ontology — Biological Process Terms,failed,0,,2026-06-22T09:15:00.000000+00:00,,50,2,Row XPath returned 0 elements on first page — selector may have drifted,
1874,204,Gene Ontology — Biological Process Terms,completed,19,43.99,2026-06-22T09:15:00.000000+00:00,2026-02-02T10:38:39.000000+00:00,500,3,,run_results/204/run_1874.json
1875,204,Gene Ontology — Biological Process Terms,completed,31,47.19,2026-06-22T09:15:00.000000+00:00,2026-05-01T05:03:06.000000+00:00,200,1,,run_results/204/run_1875.json
1876,204,Gene Ontology — Biological Process Terms,failed,0,,2026-06-22T09:15:00.000000+00:00,,200,2,Page load timeout after 30s waiting for row selector on page 5,
1877,204,Gene Ontology — Biological Process Terms,completed,83,44.13,2026-06-22T09:15:00.000000+00:00,2026-05-15T04:03:23.000000+00:00,50,2,,run_results/204/run_1877.json
1878,204,Gene Ontology — Biological Process Terms,completed,90,46.81,2026-06-22T09:15:00.000000+00:00,2026-03-02T03:01:13.000000+00:00,100,3,,run_results/204/run_1878.json
1879,204,Gene Ontology — Biological Process Terms,completed,24,31.34,2026-06-22T09:15:00.000000+00:00,2026-04-21T15:31:57.000000+00:00,200,1,,run_results/204/run_1879.json
1880,204,Gene Ontology — Biological Process Terms,completed,57,61.93,2026-06-22T09:15:00.000000+00:00,2026-04-14T05:28:02.000000+00:00,200,2,,run_results/204/run_1880.json
1881,204,Gene Ontology — Biological Process Terms,completed,44,44.91,2026-06-22T09:15:00.000000+00:00,2026-02-17T22:42:06.000000+00:00,50,3,,run_results/204/run_1881.json
1882,204,Gene Ontology — Biological Process Terms,completed,85,27.06,2026-06-22T09:15:00.000000+00:00,2026-01-25T12:52:33.000000+00:00,500,3,,run_results/204/run_1882.json
1883,204,Gene Ontology — Biological Process Terms,completed,83,61.73,2026-06-22T09:15:00.000000+00:00,2026-05-11T09:05:25.000000+00:00,50,3,,run_results/204/run_1883.json
1884,204,Gene Ontology — Biological Process Terms,completed,83,50.91,2026-06-22T09:15:00.000000+00:00,2026-06-17T04:07:48.000000+00:00,500,1,,run_results/204/run_1884.json
1885,204,Gene Ontology — Biological Process Terms,failed,0,,2026-06-22T09:15:00.000000+00:00,,50,2,Row XPath returned 0 elements on first page — selector may have drifted,
1886,204,Gene Ontology — Biological Process Terms,completed,35,67.86,2026-06-22T09:15:00.000000+00:00,2026-06-19T04:53:38.000000+00:00,200,2,,run_results/204/run_1886.json
1887,204,Gene Ontology — Biological Process Terms,failed,0,,2026-06-22T09:15:00.000000+00:00,,500,3,Row XPath returned 0 elements on first page — selector may have drifted,
1888,205,ClinVar — BRCA1 Variant Classifications,completed,147,79.45,2026-06-22T09:15:00.000000+00:00,2026-01-13T22:39:37.000000+00:00,1000,2,,run_results/205/run_1888.json
1889,205,ClinVar — BRCA1 Variant Classifications,completed,175,57.39,2026-06-22T09:15:00.000000+00:00,2026-02-04T03:36:49.000000+00:00,50,2,,run_results/205/run_1889.json
1890,205,ClinVar — BRCA1 Variant Classifications,completed,135,35.7,2026-06-22T09:15:00.000000+00:00,2026-05-14T18:38:30.000000+00:00,50,1,,run_results/205/run_1890.json
1891,205,ClinVar — BRCA1 Variant Classifications,completed,185,63.61,2026-06-22T09:15:00.000000+00:00,2026-04-22T01:25:56.000000+00:00,200,3,,run_results/205/run_1891.json
1892,205,ClinVar — BRCA1 Variant Classifications,completed,98,78.1,2026-06-22T09:15:00.000000+00:00,2026-01-15T10:52:50.000000+00:00,200,2,,run_results/205/run_1892.json
1893,205,ClinVar — BRCA1 Variant Classifications,completed,208,63.89,2026-06-22T09:15:00.000000+00:00,2026-03-09T04:19:47.000000+00:00,500,2,,run_results/205/run_1893.json
1894,205,ClinVar — BRCA1 Variant Classifications,completed,195,23.98,2026-06-22T09:15:00.000000+00:00,2026-05-03T06:58:52.000000+00:00,500,3,,run_results/205/run_1894.json
1895,205,ClinVar — BRCA1 Variant Classifications,completed,125,73.01,2026-06-22T09:15:00.000000+00:00,2026-05-21T05:04:19.000000+00:00,1000,2,,run_results/205/run_1895.json
1896,205,ClinVar — BRCA1 Variant Classifications,completed,175,19.94,2026-06-22T09:15:00.000000+00:00,2026-02-28T06:53:03.000000+00:00,100,1,,run_results/205/run_1896.json
1897,205,ClinVar — BRCA1 Variant Classifications,completed,210,31.34,2026-06-22T09:15:00.000000+00:00,2026-04-14T14:32:25.000000+00:00,50,3,,run_results/205/run_1897.json
1898,205,ClinVar — BRCA1 Variant Classifications,completed,182,47.89,2026-06-22T09:15:00.000000+00:00,2026-05-11T18:35:22.000000+00:00,200,1,,run_results/205/run_1898.json
1899,205,ClinVar — BRCA1 Variant Classifications,completed,242,64.15,2026-06-22T09:15:00.000000+00:00,2026-03-23T00:24:03.000000+00:00,100,3,,run_results/205/run_1899.json
1900,205,ClinVar — BRCA1 Variant Classifications,completed,86,61.37,2026-06-22T09:15:00.000000+00:00,2026-03-03T08:41:26.000000+00:00,1000,1,,run_results/205/run_1900.json
1901,205,ClinVar — BRCA1 Variant Classifications,completed,204,18.6,2026-06-22T09:15:00.000000+00:00,2026-02-12T20:11:38.000000+00:00,50,1,,run_results/205/run_1901.json
1902,205,ClinVar — BRCA1 Variant Classifications,completed,108,65.75,2026-06-22T09:15:00.000000+00:00,2026-03-21T13:57:24.000000+00:00,200,2,,run_results/205/run_1902.json
1903,205,ClinVar — BRCA1 Variant Classifications,completed,203,52.88,2026-06-22T09:15:00.000000+00:00,2026-06-18T12:37:06.000000+00:00,50,3,,run_results/205/run_1903.json
1904,205,ClinVar — BRCA1 Variant Classifications,failed,0,,2026-06-22T09:15:00.000000+00:00,,50,2,HTTP 429 Too Many Requests after 86 records; retry limit reached,
1905,205,ClinVar — BRCA1 Variant Classifications,completed,193,39.78,2026-06-22T09:15:00.000000+00:00,2026-03-21T08:41:45.000000+00:00,200,1,,run_results/205/run_1905.json
1906,205,ClinVar — BRCA1 Variant Classifications,completed,44,71.96,2026-06-22T09:15:00.000000+00:00,2026-06-12T12:42:20.000000+00:00,100,3,,run_results/205/run_1906.json
1907,205,ClinVar — BRCA1 Variant Classifications,completed,105,35.38,2026-06-22T09:15:00.000000+00:00,2026-04-27T12:24:47.000000+00:00,50,3,,run_results/205/run_1907.json
1908,205,ClinVar — BRCA1 Variant Classifications,completed,78,40.99,2026-06-22T09:15:00.000000+00:00,2026-03-07T21:34:40.000000+00:00,500,3,,run_results/205/run_1908.json
1909,205,ClinVar — BRCA1 Variant Classifications,completed,73,74.32,2026-06-22T09:15:00.000000+00:00,2026-06-01T05:18:06.000000+00:00,500,1,,run_results/205/run_1909.json
1910,206,ClinVar — Hereditary Cancer Syndrome Variants,completed,168,66.83,2026-06-22T09:15:00.000000+00:00,2026-02-25T21:57:21.000000+00:00,50,1,,run_results/206/run_1910.json
1911,206,ClinVar — Hereditary Cancer Syndrome Variants,completed,103,44.91,2026-06-22T09:15:00.000000+00:00,2026-04-04T11:16:37.000000+00:00,200,2,,run_results/206/run_1911.json
1912,206,ClinVar — Hereditary Cancer Syndrome Variants,failed,0,,2026-06-22T09:15:00.000000+00:00,,100,3,HTTP 429 Too Many Requests after 130 records; retry limit reached,
1913,206,ClinVar — Hereditary Cancer Syndrome Variants,completed,160,37.09,2026-06-22T09:15:00.000000+00:00,2026-01-23T04:08:12.000000+00:00,200,2,,run_results/206/run_1913.json
1914,206,ClinVar — Hereditary Cancer Syndrome Variants,failed,0,,2026-06-22T09:15:00.000000+00:00,,100,1,HTTP 429 Too Many Requests after 90 records; retry limit reached,
1915,206,ClinVar — Hereditary Cancer Syndrome Variants,completed,70,38.06,2026-06-22T09:15:00.000000+00:00,2026-01-24T00:28:17.000000+00:00,100,1,,run_results/206/run_1915.json
1916,206,ClinVar — Hereditary Cancer Syndrome Variants,completed,220,67.9,2026-06-22T09:15:00.000000+00:00,2026-02-12T19:27:40.000000+00:00,500,2,,run_results/206/run_1916.json
1917,206,ClinVar — Hereditary Cancer Syndrome Variants,completed,26,20.41,2026-06-22T09:15:00.000000+00:00,2026-03-02T23:23:00.000000+00:00,200,3,,run_results/206/run_1917.json
1918,206,ClinVar — Hereditary Cancer Syndrome Variants,completed,185,64.95,2026-06-22T09:15:00.000000+00:00,2026-03-08T22:56:22.000000+00:00,200,1,,run_results/206/run_1918.json
1919,206,ClinVar — Hereditary Cancer Syndrome Variants,completed,103,28.69,2026-06-22T09:15:00.000000+00:00,2026-01-21T09:18:29.000000+00:00,1000,3,,run_results/206/run_1919.json
1920,206,ClinVar — Hereditary Cancer Syndrome Variants,completed,200,81.71,2026-06-22T09:15:00.000000+00:00,2026-04-07T15:22:48.000000+00:00,100,1,,run_results/206/run_1920.json
1921,206,ClinVar — Hereditary Cancer Syndrome Variants,failed,0,,2026-06-22T09:15:00.000000+00:00,,100,1,Page load timeout after 30s waiting for row selector on page 4,
1922,206,ClinVar — Hereditary Cancer Syndrome Variants,completed,68,25.88,2026-06-22T09:15:00.000000+00:00,2026-01-19T12:56:40.000000+00:00,200,3,,run_results/206/run_1922.json
1923,206,ClinVar — Hereditary Cancer Syndrome Variants,completed,37,60.37,2026-06-22T09:15:00.000000+00:00,2026-01-15T01:44:07.000000+00:00,500,2,,run_results/206/run_1923.json
1924,206,ClinVar — Hereditary Cancer Syndrome Variants,completed,146,62.92,2026-06-22T09:15:00.000000+00:00,2026-03-03T22:43:40.000000+00:00,50,2,,run_results/206/run_1924.json
1925,206,ClinVar — Hereditary Cancer Syndrome Variants,completed,158,35.28,2026-06-22T09:15:00.000000+00:00,2026-06-14T22:08:26.000000+00:00,50,3,,run_results/206/run_1925.json
1926,206,ClinVar — Hereditary Cancer Syndrome Variants,completed,54,68.22,2026-06-22T09:15:00.000000+00:00,2026-05-17T06:38:12.000000+00:00,200,3,,run_results/206/run_1926.json
1927,206,ClinVar — Hereditary Cancer Syndrome Variants,failed,0,,2026-06-22T09:15:00.000000+00:00,,1000,2,Page load timeout after 30s waiting for row selector on page 3,
1928,206,ClinVar — Hereditary Cancer Syndrome Variants,failed,0,,2026-06-22T09:15:00.000000+00:00,,50,3,Page load timeout after 30s waiting for row selector on page 4,
1929,206,ClinVar — Hereditary Cancer Syndrome Variants,completed,171,60.82,2026-06-22T09:15:00.000000+00:00,2026-02-17T02:49:32.000000+00:00,50,3,,run_results/206/run_1929.json
1930,206,ClinVar — Hereditary Cancer Syndrome Variants,completed,189,32.79,2026-06-22T09:15:00.000000+00:00,2026-03-26T08:29:03.000000+00:00,50,1,,run_results/206/run_1930.json
1931,206,ClinVar — Hereditary Cancer Syndrome Variants,failed,0,,2026-06-22T09:15:00.000000+00:00,,50,1,Page load timeout after 30s waiting for row selector on page 6,
1932,207,OMIM — Cancer Gene Entries,failed,0,,2026-06-22T09:15:00.000000+00:00,,100,2,Login required — redirected to authentication page before data loaded,
1933,207,OMIM — Cancer Gene Entries,completed,44,63.32,2026-06-22T09:15:00.000000+00:00,2026-02-02T11:52:21.000000+00:00,100,1,,run_results/207/run_1933.json
1934,207,OMIM — Cancer Gene Entries,completed,44,60.96,2026-06-22T09:15:00.000000+00:00,2026-05-12T13:41:56.000000+00:00,100,1,,run_results/207/run_1934.json
1935,207,OMIM — Cancer Gene Entries,completed,30,20.7,2026-06-22T09:15:00.000000+00:00,2026-06-10T15:51:36.000000+00:00,500,1,,run_results/207/run_1935.json
1936,207,OMIM — Cancer Gene Entries,completed,13,62.44,2026-06-22T09:15:00.000000+00:00,2026-02-12T15:58:31.000000+00:00,50,2,,run_results/207/run_1936.json
1937,207,OMIM — Cancer Gene Entries,completed,50,15.68,2026-06-22T09:15:00.000000+00:00,2026-05-24T23:36:46.000000+00:00,1000,1,,run_results/207/run_1937.json
1938,207,OMIM — Cancer Gene Entries,failed,0,,2026-06-22T09:15:00.000000+00:00,,100,2,Login required — redirected to authentication page before data loaded,
1939,207,OMIM — Cancer Gene Entries,completed,59,23.18,2026-06-22T09:15:00.000000+00:00,2026-06-01T19:03:00.000000+00:00,100,3,,run_results/207/run_1939.json
1940,207,OMIM — Cancer Gene Entries,failed,0,,2026-06-22T09:15:00.000000+00:00,,200,1,Page load timeout after 30s waiting for row selector on page 2,
1941,207,OMIM — Cancer Gene Entries,completed,74,27.25,2026-06-22T09:15:00.000000+00:00,2026-04-16T12:52:15.000000+00:00,50,2,,run_results/207/run_1941.json
1942,207,OMIM — Cancer Gene Entries,completed,21,62.11,2026-06-22T09:15:00.000000+00:00,2026-05-04T10:07:31.000000+00:00,50,1,,run_results/207/run_1942.json
1943,207,OMIM — Cancer Gene Entries,completed,80,15.01,2026-06-22T09:15:00.000000+00:00,2026-02-02T19:39:40.000000+00:00,200,3,,run_results/207/run_1943.json
1944,207,OMIM — Cancer Gene Entries,completed,68,67.27,2026-06-22T09:15:00.000000+00:00,2026-04-13T01:52:14.000000+00:00,500,2,,run_results/207/run_1944.json
1945,207,OMIM — Cancer Gene Entries,completed,70,54.42,2026-06-22T09:15:00.000000+00:00,2026-04-13T22:28:07.000000+00:00,50,3,,run_results/207/run_1945.json
1946,207,OMIM — Cancer Gene Entries,completed,47,45.12,2026-06-22T09:15:00.000000+00:00,2026-04-15T22:06:02.000000+00:00,100,2,,run_results/207/run_1946.json
1947,207,OMIM — Cancer Gene Entries,completed,62,20.88,2026-06-22T09:15:00.000000+00:00,2026-06-15T06:12:07.000000+00:00,500,1,,run_results/207/run_1947.json
1948,207,OMIM — Cancer Gene Entries,completed,53,20.93,2026-06-22T09:15:00.000000+00:00,2026-04-26T01:59:40.000000+00:00,1000,1,,run_results/207/run_1948.json
1949,207,OMIM — Cancer Gene Entries,failed,0,,2026-06-22T09:15:00.000000+00:00,,50,3,Bot challenge detected (Cloudflare); page title: 'Just a moment...',
1950,207,OMIM — Cancer Gene Entries,failed,0,,2026-06-22T09:15:00.000000+00:00,,100,3,Bot challenge detected (Cloudflare); page title: 'Just a moment...',
1951,207,OMIM — Cancer Gene Entries,completed,26,20.7,2026-06-22T09:15:00.000000+00:00,2026-06-12T19:56:20.000000+00:00,1000,2,,run_results/207/run_1951.json
1952,208,OMIM — Neurological Disorder Gene Entries,completed,39,28.77,2026-06-22T09:15:00.000000+00:00,2026-04-07T09:28:51.000000+00:00,100,1,,run_results/208/run_1952.json
